law,date_law
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 75/2003 pentru ratificarea Memorandumului de înţelegere dintre România şi Comunitatea Europeană privind participarea României la Programul comunitar de acţiune în domeniul sănătăţii publice (2003-2008), semnat la Bucureşti la 11 februarie 2003 şi la Bruxelles la 3 aprilie 2003",443/12.11.2003
"LEGE privind aprobarea Ordonanţei Guvernului nr. 64/2003 pentru ratificarea Convenţiei dintre Ministerul Administraţiei şi Internelor din România şi Ministerul Afacerilor Externe din Republica Franceză privind condiţiile de funcţionare a cursului internaţional al Şcolii de Aplicaţie pentru Ofiţeri ""Mihai Viteazul"" a Jandarmeriei Române, semnată la Bucureşti la 11 iulie 2003, şi a Convenţiei de finanţare dintre Ministerul Administraţiei şi Internelor din România şi Ministerul Afacerilor Externe din Republica Franceză privind participarea părţii franceze la finanţarea întreţinerii stagiarilor de la cursul internaţional al Şcolii de Aplicaţie pentru Ofiţeri ""Mihai Viteazul"" a Jandarmeriei Române, semnată la Bucureşti la 11 iulie 2003",444/12.11.2003
"LEGE privind aprobarea Ordonanţei Guvernului nr. 56/2003 pentru ratificarea Protocolului adiţional la Scrisoarea de înţelegere privind controlul drogurilor şi aplicării legii, semnată la data de 3 iulie 2001 între Guvernul României şi Guvernul Statelor Unite ale Americii, semnat la Bucureşti la 5 august 2003",445/12.11.2003
"LEGE pentru ratificarea Acordului dintre România şi Uniunea Europeană cu privire la participarea României la Misiunea de Poliţie a Uniunii Europene (EUPM) în Bosnia-Herţegovina (BiH), semnat la Bruxelles la 16 decembrie 2002, şi a Înţelegerii financiare dintre Ministerul de Interne din România şi şeful Misiunii/comisarul Misiunii de Poliţie a Uniunii Europene (EUPM) în BosniaHerţegovina, semnată la Sarajevo la 6 decembrie 2002",446/12.11.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 49/2003 privind suspendarea plăţii taxei pe valoarea adăugată la organele vamale pentru echipamente de import destinate înzestrării Ministerului Afacerilor Externe,447/12.11.2003
"LEGE privind modificarea şi completarea Legii nr. 56/1997 pentru aplicarea prevederilor Convenţiei privind interzicerea dezvoltării, producerii, stocării şi folosirii armelor chimice şi distrugerea acestora",448/12.11.2003
LEGE privind vânzarea produselor şi garanţiile asociate acestora,449/12.11.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 55/2003 pentru modificarea art. 1 din Ordonanţa de urgenţă a Guvernului nr. 131/2000 pentru reglementarea situaţiei patrimoniale a Băncii Comerciale Române - S.A. în litigiile izvorâte din activitatea desfăşurată de Banca Română de Comerţ Exterior - Bancorex - S.A. până la data radierii acesteia din registrul comerţului,450/12.11.2003
"LEGE privind modificarea anexei la Ordonanţa Guvernului nr. 16/1999 pentru aprobarea Programului prioritar de construcţie a autostrăzilor şi a drumurilor naţionale cu patru benzi de circulaţie şi a anexelor nr. 3 şi 3 (a) la Legea nr. 203/2003 privind realizarea, dezvoltarea şi modernizarea reţelei de transport de interes naţional şi european",451/12.11.2003
"LEGE privind aprobarea Ordonanţei Guvernului nr. 46/2003 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 199/2000 privind înfiinţarea Companiei Naţionale ""Imprimeria Naţională"" - S.A.",452/12.11.2003
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 73/2003 privind unele măsuri pentru accelerarea privatizării societăţilor comerciale la care Compania Naţională de Căi Ferate ""C.F.R."" - S.A., Societatea Naţională de Transport Feroviar de Marfă ""C.F.R. Marfă"" - S.A. şi Societatea Naţională de Transport Feroviar de Călători ""C.F.R. Călători"" - S.A. sunt acţionari majoritari",453/12.11.2003
LEGE privind condiţiile generale pentru acordarea sprijinului financiar în agricultură şi silvicultură,454/12.11.2003
"LEGE pentru prelungirea unor termene prevăzute de Ordonanţa de urgenţă a Guvernului nr. 83/2001 privind transmiterea temporară a unor imobile, situate în municipiul Bucureşti, din administrarea Regiei Autonome ""Locato"" în administrarea consiliilor locale ale sectoarelor municipiului Bucureşti",455/12.11.2003
"LEGE privind aprobarea Ordonanţei Guvernului nr. 61/2003 pentru modificarea alin. (2) al art. 9 din Legea nr. 203/2003 privind realizarea, dezvoltarea şi modernizarea reţelei de transport de interes naţional şi european",456/12.11.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 69/2003 privind modificarea art. 4 alin. (1) din Legea nr. 118/2002 pentru instituirea indemnizaţiei de merit,457/12.11.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 13/1998 privind restituirea unor bunuri imobile care au aparţinut comunităţilor cetăţenilor aparţinând minorităţilor naţionale din România,458/12.11.2003
LEGEA Corpului Agronomic din România,459/12.11.2003
"LEGE privind exercitarea profesiunilor de biochimist, biolog şi chimist, înfiinţarea, organizarea şi funcţionarea Ordinului Biochimiştilor, Biologilor şi Chimiştilor în sistemul sanitar din România",460/12.11.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 51/2003 privind reglementarea situaţiei juridice a unor bunuri imobile,461/12.11.2003
LEGE pentru modificarea şi completarea Ordonanţei Guvernului nr. 43/2000 privind protecţia patrimoniului arheologic şi declararea unor situri arheologice ca zone de interes naţional,462/12.11.2003
LEGE privind aprobarea Ordonanţei Guvernului nr. 67/2003 pentru modificarea şi completarea Ordonanţei Guvernului nr. 9/1992 privind organizarea statisticii oficiale,463/12.11.2003
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 60/2003 privind aprobarea achiziţionării de către Ministerul Administraţiei şi Internelor a unei nave maritime de patrulare de la Ministerul Federal de Interne din Republica Federală Germania, precum şi a plăţii serviciului de transport al acesteia până în portul Constanţa",464/12.11.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 47/2003 pentru suspendarea plăţii taxei pe valoarea adăugată la organele vamale pentru echipamente din import destinate înzestrării Ministerului de Interne,465/12.11.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 17/2002 privind stabilirea perioadelor de conducere şi a perioadelor de odihnă ale conducătorilor vehiculelor care efectuează transporturi rutiere naţionale,466/12.11.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 76/2003 pentru modificarea art. 15 alin. (8) din Ordonanţa Guvernului nr. 102/2000 privind statutul şi regimul refugiaţilor în România,467/12.11.2003
LEGE privind modificarea şi completarea Legii nr. 422/2001 privind protejarea monumentelor istorice,468/12.11.2003
"LEGE privind producerea şi valorificarea legumelor, florilor şi plantelor ornamentale de seră",469/12.11.2003
LEGE privind aprobarea Ordonanţei Guvernului nr. 57/2003 pentru prorogarea termenului de intrare în vigoare a Legii spitalelor nr. 270/2003,470/12.11.2003
"LEGE pentru înfiinţarea comunei Văcăreni prin reorganizarea comunei Luncaviţa, judeţul Tulcea",471/12.11.2003
"LEGE pentru înfiinţarea comunei Capu Câmpului prin reorganizarea comunei Valea Moldovei, judeţul Suceava",472/12.11.2003
"LEGE pentru înfiinţarea comunei Hănţeşti prin reorganizarea comunei Adâncata, judeţul Suceava",473/12.11.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 91/2003 privind stingerea unor obligaţii de plată ale misiunilor diplomatice, oficiilor consulare, reprezentanţelor organizaţiilor internaţionale acreditate în România şi ale personalului acestora",474/12.11.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 42/2003 privind organizarea şi funcţionarea serviciilor de iluminat public,475/12.11.2003
"LEGE privind aprobarea taxei de notificare a prelucrărilor de date cu caracter personal, care cad sub incidenţa Legii nr. 677/2001 pentru protecţia persoanelor cu privire la prelucrarea datelor cu caracter personal şi libera circulaţie a acestor date",476/12.11.2003
LEGE privind pregătirea economiei naţionale şi a teritoriului pentru apărare,477/12.11.2003
LEGE pentru modificarea şi completarea Legii nr. 126/1995 privind regimul materiilor explozive,478/12.11.2003
LEGE pentru modificarea Legii nr. 164/2001 privind pensiile militare de stat,479/12.11.2003
LEGE pentru modificarea lit. e) a art. 50 din Legea nr. 53/2003 - Codul muncii,480/12.11.2003
"LEGE pentru completarea alineatului (1) al articolului 62 din Legea nr. 192/2001 privind fondul piscicol, pescuitul şi acvacultura",481/12.11.2003
"LEGE pentru ratificarea Instrumentului de amendare, semnat la Copenhaga la 5 februarie 2003, a Convenţiei privind înfiinţarea Biroului European al Radiocomunicaţiilor (BER), încheiată la Haga la 23 iunie 1993",482/18.11.2003
"LEGE pentru ratificarea Actului adiţional nr. 1, semnat la Bucureşti la 13 mai 2003 şi la Paris la 22 mai 2003, între România şi Banca de Dezvoltare a Consiliului Europei, la Acordul-cadru de împrumut dintre România şi Banca de Dezvoltare a Consiliului Europei, semnat la Paris la 17 august 2001 şi la Bucureşti la 20 august 2001, precum şi pentru modificarea art. 3 alin. (1) din Ordonanţa de urgenţă a Guvernului nr. 110/2001 privind ratificarea acestui acord",483/18.11.2003
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 80/2003 pentru acceptarea de către România a amendamentelor la anexa Convenţiei internaţionale pentru ocrotirea vieţii omeneşti pe mare, 1974, amendată, şi a Codului internaţional pentru securitatea navelor şi facilităţilor portuare, adoptate la Conferinţa Organizaţiei Maritime Internaţionale, la Londra, în perioada 9-13 decembrie 2002",484/18.11.2003
LEGE pentru modificarea şi completarea Legii bancare nr. 58/1998,485/18.11.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 27/2003 privind procedura aprobării tacite,486/18.11.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 70/2003 privind modificarea Ordonanţei Guvernului nr. 108/2000 pentru aprobarea exceptării de la plata impozitului pe profit aferent veniturilor proprii ale Companiei Naţionale ""Aeroportul Internaţional Bucureşti-Otopeni"" - S.A., destinate acoperirii cheltuielilor de investiţii şi a avansului pentru modernizarea Aeroportului Internaţional Bucureşti-Otopeni şi a celor pentru rambursarea creditelor externe contractate, potrivit legii, cu această destinaţie",487/18.11.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 60/2003 privind modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 91/2001 pentru stabilirea coeficienţilor de ierarhizare ai soldelor unor funcţii din structurile Ministerului Apărării Naţionale, ale căror state de organizare intră în vigoare în perioada 1 iunie 2001 - 31 decembrie 2003 ca urmare a procesului de reorganizare a Armatei României",488/18.11.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 79/2003 privind suspendarea plăţii taxei pe valoarea adăugată la organele vamale pentru echipamentele din import destinate înzestrării Serviciului de Protecţie şi Pază,489/18.11.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 82/2003 privind modificarea şi completarea Ordonanţei Guvernului nr. 128/1998 pentru reglementarea modului şi condiţiilor de valorificare a bunurilor legal confiscate sau intrate, potrivit legii, în proprietatea privată a statului",490/18.11.2003
LEGEA plantelor medicinale şi aromatice,491/18.11.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 43/2003 privind alocarea unor sume din bugetul Ministerului Agriculturii, Pădurilor, Apelor şi Mediului pe anul 2003",492/18.11.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 81/2003 privind reevaluarea şi amortizarea activelor fixe aflate în patrimoniul instituţiilor publice,493/18.11.2003
"LEGE pentru ratificarea Convenţiei de la Budapesta privind contractul de transport de mărfuri în navigaţia interioară (CMNI), adoptată la Conferinţa diplomatică organizată în comun de Comisia Centrală pentru Navigaţia pe Rin, Comisia Dunării şi Comisia Economică pentru Europa a Organizaţiei Naţiunilor Unite (CEE/ONU), care s-a desfăşurat la Budapesta în perioada 25 septembrie - 3 octombrie 2000",494/18.11.2003
"LEGE pentru ratificarea Acordului dintre Guvernul României şi Uniunea Poştală Universală privind organizarea la Bucureşti a celui de-al 23-lea Congres poştal universal, semnat la Bucureşti la 20 iunie 2003",495/20.11.2003
"LEGE pentru ratificarea Acordului anual de finanţare 2003 dintre Guvernul României şi Comisia Comunităţilor Europene cu privire la Programul special de aderare pentru agricultură şi dezvoltare rurală în România, semnat la Bruxelles şi, respectiv, la Bucureşti la 31 iulie 2003",496/20.11.2003
"LEGE privind ratificarea Acordului de modificare a Acordului dintre Guvernul României şi Guvernul Republicii Elene pentru reglementarea definitivă a compensării contribuţiilor de asigurări sociale ale refugiaţilor politici greci repatriaţi din România, semnat la Atena la 23 februarie 1996, ratificat prin Legea nr. 63/1997, semnat la Bucureşti la 30 iunie 2003",497/20.11.2003
"LEGE pentru ratificarea Memorandumului de înţelegere dintre Guvernul României şi Guvernul Republicii Africa de Sud privind cooperarea în domeniul apărării, semnat la Pretoria la 7 mai 2003",498/26.11.2003
"LEGE pentru ratificarea Acordului dintre Guvernul României şi Guvernul Georgiei privind protecţia informaţiilor militare clasificate schimbate, semnat la Bucureşti la 22 iulie 2003",499/26.11.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 87/2003 cu privire la rectificarea bugetului de stat pe anul 2003,500/26.11.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 88/2003 cu privire la rectificarea bugetului asigurărilor sociale de stat pe anul 2003,501/26.11.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 33/2003 privind înfiinţarea Centrului Român pentru Pregătirea şi Perfecţionarea Personalului din Transporturi Navale - CERONAV,502/26.11.2003
LEGE privind aprobarea Ordonanţei Guvernului nr. 71/2003 pentru modificarea şi completarea Legii nr. 608/2001 privind evaluarea conformităţii produselor,503/26.11.2003
LEGE privind aprobarea Ordonanţei Guvernului nr. 62/2003 pentru modificarea şi completarea Ordonanţei Guvernului nr. 20/1994 privind măsuri pentru reducerea riscului seismic al construcţiilor existente,504/26.11.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 129/2002 pentru modificarea Legii nr. 26/1990 privind registrul comerţului şi a Ordonanţei de urgenţă a Guvernului nr. 76/2001 privind simplificarea unor formalităţi administrative pentru înregistrarea şi autorizarea funcţionării comercianţilor,505/26.11.2003
LEGE privind aprobarea Ordonanţei Guvernului nr. 65/2003 pentru modificarea Legii serviciilor publice de gospodărie comunală nr. 326/2001,506/26.11.2003
LEGEA bugetului de stat pe anul 2004,507/28.11.2003
"LEGE pentru ratificarea Protocolului adiţional nr. 13 şi a Protocolului adiţional nr. 14, semnate la Bled la 4 iulie 2003, la Acordul Central European de Comerţ Liber (C.E.F.T.A.), semnat la Cracovia la 21 decembrie 1992",508/28.11.2003
"LEGE pentru ratificarea Acordului privind amendarea Acordului Central European de Comerţ Liber (C.E.F.T.A.), Cracovia, 21 decembrie 1992, semnat la Bled la 4 iulie 2003",509/28.11.2003
LEGE privind aprobarea plăţii unor contribuţii voluntare ale României la bugetul Înaltului Comisariat al Naţiunilor Unite pentru Refugiaţi şi la bugetul Organizaţiei Naţiunilor Unite pentru finanţarea programelor de asistenţă umanitară internaţională,510/28.11.2003
LEGE pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 120/2002 privind aprobarea Sistemului de susţinere şi promovare a exportului cu finanţare de la bugetul de stat,511/28.11.2003
LEGE pentru respingerea Ordonanţei de urgenţă a Guvernului nr. 156/2002 privind modificarea Ordonanţei de urgenţă a Guvernului nr. 129/2002 pentru modificarea Legii nr. 26/1990 privind registrul comerţului şi a Ordonanţei de urgenţă a Guvernului nr. 76/2001 privind simplificarea unor formalităţi administrative pentru înregistrarea şi autorizarea funcţionării comercianţilor,512/28.11.2003
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 35/2003 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 76/2001 privind simplificarea unor formalităţi administrative pentru înregistrarea şi autorizarea funcţionării comercianţilor,513/28.11.2003
LEGE privind organizarea şi exercitarea profesiei de consilier juridic,514/28.11.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 68/2003 privind serviciile sociale,515/28.11.2003
LEGE pentru modificarea şi completarea Legii nr. 80/1995 privind Statutul cadrelor militare,516/28.11.2003
LEGE privind conferirea decoraţiilor de război,517/28.11.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 31/2003 privind unele măsuri de restructurare financiară a creanţelor deţinute de Autoritatea pentru Valorificarea Activelor Bancare asupra unor societăţi comerciale de pe platformele industriale Arad şi Harghita,518/28.11.2003
LEGEA bugetului asigurărilor sociale de stat pe anul 2004,519/03.12.2003
LEGE pentru modificarea art. 58 din Legea nr. 80/1995 privind Statutul cadrelor militare,520/09.12.2003
"LEGE pentru ratificarea Acordului de garanţie dintre România şi Banca Internaţională pentru Reconstrucţie şi Dezvoltare referitor la Proiectul privind piaţa de electricitate, semnat la Bucureşti la 15 iulie 2003",521/11.12.2003
"LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 161/2000 pentru modificarea şi completarea Legii nr. 18/1996 privind paza obiectivelor, bunurilor şi valorilor",522/11.12.2003
"LEGE pentru modificarea şi completarea Ordonanţei Guvernului nr. 26/1994 privind drepturile de hrană, în timp de pace, ale personalului din sectorul de apărare naţională, ordine publică şi siguranţă naţională",523/11.12.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 83/2003 privind aprobarea posturilor de inspecţie la frontieră organizate în punctele de trecere a frontierei stabilite pentru importul, exportul şi tranzitul tipurilor de mărfuri supuse controalelor veterinare, precum şi condiţiile de aprobare a posturilor de inspecţie la frontieră responsabile pentru controalele veterinare ale animalelor vii şi produselor provenind din ţările terţe",524/11.12.2003
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 81/2003 pentru modificarea unor reglementări privind acordarea de ajutoare pentru încălzirea locuinţei şi asigurarea fondurilor necesare în vederea furnizării energiei termice şi gazelor naturale pentru populaţie, precum şi unele măsuri pentru întărirea disciplinei financiare",525/11.12.2003
"LEGE pentru aprobarea Programului naţional de dezvoltare a turismului montan ""Superschi în Carpaţi""",526/11.12.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 111/1999 privind reglementarea transferului unor echipamente specifice sectorului de drumuri, achiziţionate din împrumutul acordat de Banca Europeană pentru Reconstrucţie şi Dezvoltare, către societăţile comerciale înfiinţate prin reorganizarea Regiei Autonome ""Administraţia Naţională a Drumurilor din România""",527/11.12.2003
LEGE privind Medalia Bărbăţie şi Credinţă,528/11.12.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 79/2003 privind controlul şi recuperarea fondurilor comunitare, precum şi a fondurilor de cofinanţare aferente utilizate necorespunzător",529/11.12.2003
"LEGE pentru modificarea Legii nr. 53/1991 privind indemnizaţiile şi celelalte drepturi ale senatorilor şi deputaţilor, precum şi salarizarea personalului din aparatul Parlamentului României",530/11.12.2003
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 30/2003 pentru instituirea unor măsuri speciale privind producţia, importul şi comercializarea uleiurilor minerale",531/11.12.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 47/2003 privind transferul pachetului de acţiuni al Societăţii Comerciale ""Clujana"" - S.A., ClujNapoca, din proprietatea privată a statului şi din administrarea Autorităţii pentru Privatizare şi Administrarea Participaţiilor Statului în proprietatea privată a judeţului Cluj şi în administrarea Consiliului Judeţean Cluj",532/11.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 71/2003 pentru modificarea art. 40 din Legea nr. 41/1994 privind organizarea şi funcţionarea Societăţii Române de Radiodifuziune şi Societăţii Române de Televiziune,533/11.12.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 75/2003 privind organizarea şi funcţionarea serviciilor publice de editare a monitoarelor oficiale ale unităţilor administrativ-teritoriale,534/11.12.2003
LEGE privind aprobarea Ordonanţei Guvernului nr. 73/2003 pentru modificarea şi completarea Ordonanţei Guvernului nr. 20/2002 privind achiziţiile publice prin licitaţii electronice,535/15.12.2003
"LEGE privind aprobarea Ordonanţei Guvernului nr. 76/2003 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 36/2001 privind regimul preţurilor şi tarifelor reglementate, care se stabilesc cu avizul Oficiului Concurenţei",536/15.12.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 53/2003 privind subvenţionarea dobânzilor aferente creditelor ipotecare acordate pentru construcţia de locuinţe prin intermediul Agenţiei Naţionale pentru Locuinţe,537/15.12.2003
"LEGE pentru aprobarea Ordonanţei Guvernului nr. 55/2003 privind unele măsuri pentru derularea procesului de privatizare a Societăţii Naţionale a Petrolului ""Petrom"" - S.A. Bucureşti, precum şi pentru modificarea şi completarea cadrului legal în domeniul privatizării pentru societăţile comerciale aflate în portofoliul Ministerului Economiei şi Comerţului",538/15.12.2003
LEGE privind Ordinul Meritul Sanitar şi Medalia Meritul Sanitar,539/15.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 208/2002 pentru modificarea şi completarea Legii nr. 137/2002 privind unele măsuri pentru accelerarea privatizării,540/15.12.2003
LEGE pentru modificarea unor dispoziţii ale Legii nr. 53/2003 - Codul muncii,541/18.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 93/2003 pentru exprimarea votului prin mijloace electronice la referendumul naţional privind revizuirea Constituţiei,542/18.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 83/2003 pentru modificarea şi completarea Legii nr. 152/1998 privind înfiinţarea Agenţiei Naţionale pentru Locuinţe,543/18.12.2003
LEGE pentru scutirea de la plată a unor debite către bugetul asigurărilor sociale de stat,544/18.12.2003
LEGE pentru aprobarea Ordonanţei Guvernului nr. 59 /2003 privind unele categorii de bunuri scutite de la plata datoriei vamale,545/18.12.2003
"LEGE pentru înfiinţarea comunei Ibăneşti prin reorganizarea comunei Alexandru Vlahuţă, judeţul Vaslui",546/18.12.2003
"LEGE pentru declararea ca municipiu a oraşului Lupeni, judeţul Hunedoara",547/18.12.2003
"LEGE pentru declararea ca municipiu a oraşului Vulcan, judeţul Hunedoara",548/18.12.2003
"LEGE pentru ratificarea Acordului de cooperare dintre România şi Centrul European pentru Prognoze Meteorologice pe Durată Medie, semnat la Bucureşti la 21 mai 2003, şi a Acordului dintre România şi Organizaţia Europeană pentru Exploatarea Sateliţilor Meteorologici (EUMETSAT) privind statutul de stat cooperant, semnat la Cheia la 17 iulie 2003",549/18.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 92/2003 pentru modificarea şi completarea unor reglementări referitoare la organizarea şi desfăşurarea referendumului,550/18.12.2003
LEGE pentru modificarea art. 14 alin. (1) din Legea nr. 3/2000 privind organizarea şi desfăşurarea referendumului,551/18.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 99/2003 pentru modificarea şi completarea Legii nr. 541/2002 privind economisirea şi creditarea în sistem colectiv pentru domeniul locativ,552/18.12.2003
LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 23/2003 pentru modificarea şi completarea Legii nr. 19/2000 privind sistemul public de pensii şi alte drepturi de asigurări sociale şi pentru modificarea art. II şi III din Ordonanţa de urgenţă a Guvernului nr. 9/2003,553/18.12.2003
LEGE privind măsuri pentru asigurarea aspectului estetic al Capitalei şi al altor localităţi,554/18.12.2003
LEGE pentru modificarea Legii nr. 164/2001 privind pensiile militare de stat,555/18.12.2003
LEGE pentru modificarea Legii nr. 137/2002 privind unele măsuri pentru accelerarea privatizării,556/18.12.2003
LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 95/2003 privind preluarea de către Autoritatea pentru Valorificarea Activelor Bancare a unor creanţe bugetare în vederea încasării şi virării lor la Fondul naţional unic de asigurări sociale de sănătate,557/18.12.2003
"LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 57/2003 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 158/2001 privind regimul accizelor, precum şi a unor alte acte normative",558/18.12.2003
LEGE privind abilitarea Guvernului de a emite ordonanţe,559/18.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 101/2003 pentru modificarea şi completarea Legii nr. 15/2003 privind sprijinul acordat tinerilor pentru construirea unei locuinţe proprietate personală,560/19.12.2003
LEGE privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 112/2003 pentru reglementarea unor măsuri financiare,561/19.12.2003
"LEGE privind respingerea Ordonanţei Guvernului nr. 44/2003 pentru completarea art. 2 din Ordonanţa de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",562/22.12.2003
"LEGE privind respingerea Ordonanţei Guvernului nr. 63/2003 pentru completarea art. 10 din Ordonanţa de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",563/22.12.2003
"LEGE privind respingerea Ordonanţei Guvernului nr. 69/2003 pentru completarea art. 7 din Ordonanţa de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",564/22.12.2003
"LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 22/2003 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",565/22.12.2003
"LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 46/2003 pentru modificarea art. 10 alin. (4) din Ordonanţa de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",566/22.12.2003
"LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 65/2003 pentru modificarea art. 10 alin. (4) din Ordonanţa de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",567/22.12.2003
"LEGE privind respingerea Ordonanţei de urgenţă a Guvernului nr. 88/2003 pentru modificarea Ordonanţei de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",568/22.12.2003
"LEGE pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 8/2003 privind stimularea procesului de restructurare, reorganizare şi privatizare a unor societăţi naţionale, companii naţionale şi societăţi comerciale cu capital majoritar de stat",569/22.12.2003
"LEGE privind interzicerea exploatării de masă lemnoasă din fondul forestier naţional şi din afara acestuia, pentru o perioadă de 3 ani, în judeţele Brăila, Călăraşi, Constanţa, Dolj, Galaţi, Giurgiu, Ialomiţa, Olt, Tulcea şi Teleorman",570/22.12.2003
LEGE privind Codul fiscal,571/22.12.2003
LEGE privind declararea municipiului Lugoj Oraş-martir al Revoluţiei din decembrie 1989,572/19.12.2003
"LEGE pentru ratificarea Acordului dintre Guvernul României şi Guvernul Republicii Federale Germania privind colaborarea financiară - anul 2001, semnat la Bucureşti la 12 mai 2003",573/22.12.2003
"LEGE pentru ratificarea Acordului dintre Guvernul României şi Guvernul Republicii Federale Germania privind colaborarea financiară - anul 2002, semnat la Bucureşti la 12 mai 2003",574/22.12.2003
LEGE privind aprobarea Ordonanţei Guvernului nr. 74/2003 pentru modificarea şi completarea Ordonanţei Guvernului nr. 81/2001 privind înfiinţarea şi organizarea Institutului Naţional de Administraţie,575/22.12.2003
